EntrezID	GeneLength	Count
17082	6967	20
16182	4781	1223
16174	2487	19
110895	3822	1
226999	3493	25
211798	3152	49
381339	1096	5
74897	573	0
66297	546	0
18993	3065	0
73100	2841	0
69527	1419	791
93690	3860	1
73122	5538	836
98404	3457	461
14200	1563	583
666642	647	321
17974	2775	9051
100861934	1421	23
78896	888	22
67883	1263	409
100503192	585	744
22019	4649	2625
433294	1086	1
75623	1265	237
72050	2324	386
246229	3571	232
22592	4010	485
100861960	766	0
403183	3181	0
70676	2976	69
75066	906	0
12825	5564	1453
12832	6615	194
73674	2612	865
433297	641	814
53945	3380	197
100042453	717	3
212225	3483	0
227058	12318	45
100101919	12384	5
227059	4961	856
442837	542	0
56363	3339	6
442821	2552	0
20324	3055	799
109019	2838	5707
100045066	3051	16
17912	5042	3273
20849	2981	31
100042634	432	5
20846	5356	1391
14660	7488	4026
17936	5088	2942
227094	3394	300
98682	5591	2011
16329	1776	226
227095	1704	507
67080	834	6
17700	2682	0
69397	627	0
227099	3032	176
227102	1846	439
72085	2283	146
70396	2362	701
627872	12272	2
98267	3278	494
329152	11336	21
78016	3807	0
98488	3005	468
241062	10579	793
329154	6140	521
81898	6192	18185
67876	1733	3189
15510	2332	3370
15528	768	980
19070	2826	1639
74013	3677	160
212679	2882	124
75388	1258	0
227120	6555	49
626009	1369	81
329159	1906	0
71066	1408	0
212712	5286	12
329160	3728	4
407809	3304	0
75323	2052	2
73467	3008	26
68736	1442	267
68115	1325	383
67198	4045	429
51960	2733	301
68549	5416	47
11761	4382	475
71724	4360	5
71872	4973	2
213043	4776	10
66882	2833	5491
12747	3088	10000
70225	1630	209
65102	2105	304
18393	3371	544
100504455	2126	5
213056	8695	622
66495	532	598
100504501	936	36
108812	1579	1
12633	7814	1986
12370	2777	1006
70827	6240	1680
227154	2318	109
73463	2131	0
381259	1972	151
227157	3087	4
74018	7038	727
271697	1477	0
14369	4809	575
381260	3595	22
22218	1215	1032
55989	1976	5887
100217459	53	13
100217421	63	0
12168	3507	1556
100504533	314	120
72750	5532	575
70375	3650	10
57750	3376	180
241066	2604	102
100504573	431	10
269198	12108	2280
77951	1501	452
329165	5974	574
77300	9117	663
100043027	207	6
100042533	791	1
12487	4317	5
100504618	845	0
12477	1931	1
54167	3254	1
77341	892	0
72823	8392	165
18187	8122	224
74992	895	1
227195	13529	2621
100380944	1802	40
100504668	1301	10
227197	2927	1583
55949	1933	14682
100217464	113	27
241070	1606	6
73884	12621	62
23792	6879	11
241073	2427	0
76668	1711	1
75619	3205	572
74426	1756	4
433315	1432	1
93691	1344	269
12912	8421	1811
67099	2666	232
69941	713	20
227210	2927	287
14367	6914	929
241075	8562	435
70861	1353	0
667276	1020	17
12968	642	0
12967	635	0
12966	612	0
12965	605	0
12964	615	0
98303	2180	0
15926	2438	539
18711	11255	1022
213527	2414	0
12969	622	0
17756	5520	1020
100038569	1663	0
329178	13533	30
66646	2630	1039
68691	4760	456
11363	1892	1869
100862127	515	7
17901	1111	9
14768	4461	921
227231	4704	0
13869	4257	105
100502712	2069	0
22779	9424	227
66722	2270	0
320460	4655	0
12021	5448	31
74591	8323	97
108147	2611	1415
14268	8312	830
100042814	1193	0
667931	1019	0
71134	1093	0
433319	483	2
381269	2493	71
111175	1186	121
271711	2815	1
22596	2556	598
381270	4187	0
54380	6715	585
319695	4573	0
19981	588	217
16008	1330	24
16011	5854	31343
21958	427	0
69449	571	0
723792	1560	46
78718	551	2
109198	1801	0
21961	9966	375
435626	2336	9
100862357	817	0
12765	3043	0
227288	1125	0
100316687	67	0
76709	1597	4397
227289	990	0
227290	1820	3431
56695	3501	224
69660	2309	3159
241112	2101	1
18173	2304	13
227292	2776	1187
387219	85	2
22349	3117	5
319651	7196	2034
58184	3266	738
18802	3121	10
77264	7472	686
66821	1829	279
57751	1475	763
269209	5235	234
67534	4253	1105
104086	1890	35
241113	2832	0
22420	2068	10
22409	1962	25
12570	2704	0
260298	1479	0
12958	702	0
723900	64	0
241116	5718	0
16147	2444	2
75570	860	57
22626	2059	32
69171	2738	1057
227298	2557	2259
68818	1299	504
74104	2934	325
245860	3764	874
52231	2764	513
74577	3451	236
20872	2885	1106
22145	2053	5661
381272	767	1
56812	3203	1980
19275	3535	35
19711	710	0
13437	1946	2118
13346	2150	82
100503248	676	0
11790	11933	374
69080	1528	877
100862164	449	0
241118	2650	3
74241	3235	694
319998	2185	48
98733	5770	311
16322	1463	195
71728	4458	1019
20536	4441	620
100862333	771	0
620079	2188	0
13838	6328	246
18505	3868	0
100039210	1208	0
433323	3998	9
23874	2132	1379
68393	1206	3
74205	3950	2485
195434	3981	323
57814	2463	91
20254	2485	0
100862182	832	1
252903	2876	171
69368	4714	1930
100038695	1791	0
69163	1424	329
100862198	480	0
20720	2055	47
241128	2862	0
26554	2764	4300
72208	394	0
210293	7303	19
241134	4919	0
16367	9163	1297
100503073	3039	17
76867	3757	2208
100503095	2833	6
12829	7808	6
12828	8609	9
75734	1866	1053
66261	1503	0
100044526	654	26
15463	3137	1672
80721	2974	2
71386	992	0
20297	802	9
71227	1670	1
77629	6512	1
98496	2667	7
227325	3632	0
100628595	77	0
14897	9632	7387
66153	900	82
71781	2349	0
100503433	891	0
381287	1760	0
621875	1334	7
100040135	1348	0
665378	1621	0
620078	1971	2
100040213	891	2
100039794	1073	0
665338	891	0
109032	1971	80
434484	2417	164
100503502	852	0
100503045	659	1
20684	2158	118
319997	1936	8
12283	3800	4379
64294	2024	4541
71141	1148	0
227326	2550	1
70060	1602	0
72792	3331	3
70247	3256	3167
15559	2072	10
78795	5258	212
100861644	653	2
227327	2595	571
383538	483	0
17975	8257	18877
100303740	116	10
80828	68	0
319336	1266	11
14767	1218	1
71863	1721	0
19231	1192	7152
18582	1092	203
26895	2231	187
18159	1042	4
208718	3171	658
11650	2113	0
76768	2337	0
11648	1680	0
13599	2698	0
69453	1999	0
11447	2910	0
11449	1921	0
26987	4928	1294
98363	1805	34
227331	5743	2502
100040591	1349	21
73234	462	77
53972	3384	747
319977	1676	17
620454	1602	11
23956	2018	51
16331	4938	15
77040	3180	1165
100217415	248	6
20215	1718	20
100503175	947	2
227333	5694	2273
227334	5316	260
394430	3242	0
394434	3216	0
394432	3294	3
394435	2293	4
94284	3302	15
394433	3208	0
22236	3206	0
15504	1017	8
394436	3229	11
100040766	7526	0
381280	8439	196
78605	3662	0
171382	3844	0
75396	870	0
14659	1957	0
100503197	2622	7
320982	3967	731
78650	476	0
73475	603	0
98402	3673	3633
77331	591	0
347722	9581	2719
74403	3611	5
14472	2126	0
208372	1404	0
74918	3210	0
12778	2579	301
108679	1843	1455
433332	1207	1
12835	10841	9847
171531	4484	9294
623503	261	7
19329	1950	931
16978	5743	4444
329207	3851	3
51801	3022	182
67921	1363	1095
665783	892	352
50880	2207	746
227357	5442	25
100503326	684	0
70788	3020	3
227358	2815	32
67444	1368	1155
67086	547	2
55927	1335	386
18627	5837	6293
74019	3500	409
65247	6072	203
13345	1312	2
208727	3960	664
67273	1220	1536
259040	939	0
258228	936	0
259041	1189	0
259039	1082	0
258274	966	0
258483	972	0
258484	969	0
257890	1121	0
66915	711	658
260301	704	0
14733	3552	1940
100504295	543	0
387167	66	0
241158	3243	4
67446	1491	131
108657	3039	1182
100037260	1689	1
23830	2877	226
64095	4396	8
208760	1088	0
16560	8257	26
11611	1517	0
71874	2362	25
381284	7348	4
208777	4474	467
69821	3315	579
269224	5119	116
66385	3653	1199
404545	3217	13
110611	6238	18451
18000	3335	5400
227377	3912	292
59041	3254	2912
51800	1432	61
67026	2160	626
66615	2964	1115
21915	1310	610
66262	4539	1081
98314	3058	112
381334	2846	0
100041596	1185	3
666009	570	16
619597	4059	1
241159	4511	0
18566	1930	0
74689	1565	0
67698	2107	355
20452	5677	10
75381	761	0
100504401	921	4
73454	356	0
75159	583	0
227394	2394	0
329217	3849	20
67854	2475	0
74441	2433	0
634331	2091	0
634346	2300	0
52392	2738	853
227399	5565	1590
252876	2041	135
18484	4103	4886
78603	1178	14
69030	1687	0
70866	2328	0
100504494	800	167
241175	5120	0
100504525	886	0
23836	3722	0
320311	8529	27
100504568	1284	1
27392	6777	1895
227446	5406	1911
100042023	231	268
21934	5022	134
635504	465	4
227449	6661	841
626049	545	0
98432	6104	1461
12043	7749	241
320761	1243	0
70750	5582	757
20479	3272	2860
20724	2565	3202
71869	1735	8
241196	1607	2
20248	1629	0
394252	1164	0
383548	1632	34
381286	1659	1
66957	1699	6
116872	1887	9
18788	2047	2194
241197	3490	16
20725	3289	146
241201	3353	0
227485	3054	1
319901	5763	225
636808	3915	0
634762	729	0
22099	3040	1349
67949	1894	888
76707	7899	1881
68204	597	8
81879	9270	2340
14633	6708	81
16324	4255	4911
100502628	748	0
64143	2277	1431
226351	2830	757
226352	7746	1704
19258	4707	1132
66343	3301	76
226356	2511	0
319229	1924	0
170706	1017	7
13167	745	1320
73103	1089	34
68428	3177	78
226359	2000	1
17167	1985	5
13798	2554	0
98452	1580	0
72999	2524	1221
70829	7256	513
15564	2019	1
66942	2249	191
100502702	453	0
269109	4630	0
74117	2746	3100
74150	2597	3937
71111	2690	61
72585	2047	1
210356	7593	1005
107895	3104	1855
667090	484	483
72160	2517	2
266645	2303	1
100502745	464	1
72949	3514	1723
22625	3936	1
226407	4251	2421
226409	4154	179
226412	4812	2347
387147	70	0
67812	4093	4118
226413	6166	0
17219	2901	745
226414	2509	2195
12767	1814	447
210417	6253	2
100042740	613	110
13137	1324	31
13136	2527	1525
22789	2034	0
12269	1883	0
12270	754	17
18640	9621	4927
226418	3843	891
212439	2909	1367
64435	1911	17
100502856	1065	1
18703	3849	133
69169	1491	2
93672	1116	29
58181	824	1
329244	1023	1
16153	1306	1
17164	2567	4702
226419	2072	671
16865	2290	1050
54354	3405	315
56489	3203	312
14270	8040	879
108900	2105	12
26361	4148	0
13034	2120	242
226421	2523	377
320718	3640	70
212933	3540	74
98396	4660	3729
226422	1189	127
98415	6096	2424
212980	3426	2618
13714	3671	1214
213006	4853	481
18557	3046	2327
723818	97	0
213409	958	0
213417	4269	24
74137	3132	543
68875	3410	971
213452	6385	2365
213464	3632	702
74626	1742	56
21367	9535	4
269116	10379	9
100038653	1879	0
16980	3346	108
17248	3490	2105
240752	7929	1033
108954	5588	2913
240753	7457	6788
100502933	3112	19
68338	1842	2
280287	496	0
19701	1423	1
214253	2279	42
20668	3531	939
20643	492	365
70579	4395	8197
667118	5007	5097
240754	2371	5
381290	8292	293
269120	2074	8
116847	3602	2091
100502984	884	0
14264	2859	23
100502999	532	7
12227	3083	22839
667414	432	1
71884	1711	99
12654	1689	508
53311	1829	26
11539	5786	56
17928	1480	0
68507	6067	17
57439	3169	2471
240755	1770	0
72017	1626	422
72674	2024	3961
100861791	590	1
240756	3196	690
98710	1960	580
100503055	641	9
71001	1457	0
75605	6300	3705
20980	3386	3
329251	6185	175
67196	1079	64
329252	3623	462
13924	6089	178
100038590	915	0
320139	3264	3
68724	1702	1654
171469	2253	5
13710	2000	8272
215615	2301	2272
21854	917	625
93689	3942	126
77552	1190	102
226432	6236	1918
215690	12767	868
13007	1770	10384
27280	1467	413
21952	1114	4
16763	2992	3007
21956	1194	62
18772	4486	2240
226438	8996	0
66241	1750	862
12292	6260	2
329253	508	0
16565	9119	133
76422	2922	7
67313	3013	732
100042513	584	1
383563	1960	1
67886	7823	2317
320054	2097	11
67997	2228	213
381293	8770	40
71084	1846	0
226442	5275	1084
100503460	489	12
100503474	1199	0
667686	385	31
26424	3857	2
320138	3023	0
735252	87	0
723890	80	0
19264	5664	26
338375	1887	0
59125	3366	20113
545363	1930	0
16876	5750	1
69549	571	59
75546	410	0
329260	8314	1147
170788	4702	0
71209	1111	0
226470	8362	1214
12316	9866	109
14060	2378	0
50702	1732	0
624286	999	0
214403	2887	0
545366	1602	0
12628	4365	81
240776	3957	1
75910	551	0
226472	591	0
214498	2678	1607
26878	4578	7
69367	3730	412
20822	8721	1278
56207	1851	1058
19735	3009	2347
100861894	494	0
246709	1497	0
50778	1330	14
624910	459	0
64214	1859	3
215378	3172	5
100043240	3910	19
791353	1179	0
100503781	490	0
18783	2846	1105
320019	1098	0
19225	4150	562
100043257	532	1801
100043261	345	3
20028	1247	0
75584	610	0
226499	3242	851
108989	7550	5089
96875	4278	9
545370	18316	68
402734	2640	0
73176	1674	0
117198	5037	4086
66875	3668	425
98685	2665	579
19821	3028	1559
100503012	373	371
63913	3939	80
66967	6604	1820
69399	9754	531
66637	1133	134
269132	4056	75
19731	3887	64
100861876	505	0
71281	1566	0
67771	1897	2647
100503084	519	1
17970	2596	7
226517	6069	2979
226518	4523	17
16782	5164	6816
226519	7622	4921
626058	2827	3
71836	2045	0
13211	4613	6655
74091	1403	17
67792	5804	1
329271	3337	0
19734	2335	180
24014	4758	224
240816	3640	5
240817	1654	0
433365	2527	0
240819	1415	0
14645	2782	55792
100861882	573	0
207678	1877	0
78112	613	0
12290	12697	4
15939	3270	9805
15064	2509	1070
58244	2459	1173
207792	4611	14
100503411	2791	0
19775	7651	3408
433367	1751	2
72482	1942	984
16872	1853	0
100861926	688	1
104009	3361	5566
74081	13307	2643
208263	4439	2706
240832	8112	5434
329274	3687	0
214575	3443	31
170484	3108	10
77352	3297	23
20652	4785	800
11352	10714	3916
30935	3268	1501
100503836	636	0
215015	4238	3310
78255	7133	459
72713	2190	5
73435	898	0
226525	10046	422
69953	1194	99
226527	1289	81
89867	4651	33
100504090	420	10
240843	4101	2
11899	7224	0
735253	109	0
23850	8585	17
72025	2475	0
26374	5056	435
100217414	118	3
21960	5395	42
67647	5391	7104
75255	887	163
329278	5812	12
64659	1970	593
12301	2115	838
29809	9489	947
100316784	109	0
620246	1086	0
620750	465	3
381305	11011	3232
11905	2162	8
240869	3883	246
14455	2554	4875
100628588	91	0
100217446	65	38
226539	3581	330
70454	4327	493
226541	4037	305
73844	3723	0
100502590	954	0
11758	2334	7203
22164	1609	2
240873	2064	2
14103	1935	2
226551	6308	2687
75368	1164	1
67292	3301	307
103967	7523	23
72753	919	0
474332	7928	7
723821	110	0
387210	110	0
71449	2791	150
53330	2532	282
17926	2080	4
100038657	741	0
226562	10444	11829
226564	1787	14
14261	2326	207
55990	3336	1648
226565	1870	2
14262	2010	101
78258	2956	0
18933	7448	57
98376	2509	290
240879	1053	0
16579	3907	550
240880	4069	1076
381306	2912	93
69962	1457	55
20339	2912	169
20343	2321	1
20344	3438	683
100503816	1241	9
14067	7406	98
116914	3546	898
74895	1896	490
66352	4035	1195
171567	3011	471
11931	2422	2875
56429	1636	131
433374	1588	0
16963	502	0
69476	357	0
75857	998	0
83993	2662	0
108735	5526	4055
226591	4395	995
240888	1943	5
74106	3306	1368
70456	854	668
271639	5209	20
68481	2356	1586
100503268	612	6
226594	2670	23
100503283	1514	0
433375	2125	472
12503	4604	0
18986	13123	851
240892	4025	1
59290	2293	1
98558	1546	0
100039795	8260	30
100503318	2514	10
27878	2145	514
71592	7372	2329
226601	1744	0
226604	3012	14
240894	3065	20
100503962	936	0
226610	4986	4
80914	1338	1414
68944	4474	983
100862084	376	0
56752	2833	1378
66447	635	702
240899	1137	0
100503977	287	0
20183	2363	1
110648	3338	1
18514	9027	1693
66977	2405	49
19737	1809	54
100862094	1412	47
19736	2941	134
78465	1440	0
15490	4574	372
67303	1135	3
18214	8290	109
107652	2283	1409
16589	2024	577
545378	399	2
622708	1691	3
26904	1433	6
665574	3833	464
76925	713	9
70729	3684	180
320078	3095	607
226641	7463	2753
80915	1374	232
435653	1284	0
98752	1727	1
14130	1547	11
246256	1250	7
14131	1353	7
75472	1034	316
66052	1179	2045
17528	1993	57
66425	1575	21
12355	1414	0
641376	2920	380
11807	521	0
14127	658	4
226646	1606	3223
240913	3673	538
57370	1998	1542
19044	1821	788
30941	2185	529
66155	964	708
100862110	308	0
100504072	1662	6
21945	2733	785
27045	1374	800
18637	622	1043
68874	1555	132
71740	3504	4706
226652	4488	17
22278	1822	446
226654	551	7
16456	2482	6561
56009	1273	49
16429	1140	0
18106	3758	0
17085	2449	3
75345	3977	1
12506	1142	1
100041098	195	441
27218	2688	1
12523	6253	2
100038548	2574	0
100862186	671	0
30925	2443	1
93840	2260	178
18071	2487	1
59287	2855	3386
12847	4629	7585
100504176	730	1
19298	3131	1775
98193	3743	4123
18611	2477	1071
12372	1874	9
27222	3485	1
98660	6227	24
140559	2234	2476
16524	3270	3
16513	5407	0
67556	7569	1029
100862199	620	0
98365	1145	3
93842	4249	1128
21346	1382	8975
71870	1822	212
71319	941	46
240916	1879	4
74748	2040	1
677296	1914	0
68440	1417	14
100040320	811	4
12944	1698	1
20219	984	0
18313	1050	0
258759	933	0
258758	1063	0
258880	942	0
258881	1034	0
14125	1026	1
258645	991	0
100504232	694	0
13349	1158	148
94332	4159	33
383619	2541	49
240921	2951	0
545384	1294	1
623121	2680	0
236312	3497	0
100033459	2987	0
100504251	716	0
226691	3484	49
15951	2296	50
100504287	1468	4
666028	634	91
100040462	1908	12
381308	1651	22
15950	3793	34
26388	1796	446
226695	1613	26
258712	1004	0
258711	939	0
258713	954	0
258717	943	0
259162	948	0
404222	924	0
258716	948	0
258715	1050	0
258302	1046	0
20739	8405	1
258710	1088	0
66289	803	0
258238	930	0
258709	1010	0
258756	955	0
546747	978	0
54418	6442	0
23893	3745	8
24012	2487	0
14194	1632	2013
98256	2498	1
13603	1721	53
12663	6117	342
75820	3817	0
26909	5506	25
319455	3894	0
545389	6930	212
723921	99	0
76816	2619	205
15365	1510	26
23797	4735	511
30928	5106	1026
75589	698	0
69428	749	0
11566	2553	3848
631584	2790	56
545391	1663	11
78825	4214	1240
791357	1199	15
75164	651	0
666295	875	7752
320110	427	3
66359	448	564
51810	3670	11929
68226	2539	38
269152	7406	45
69726	3769	568
15278	2448	222
226744	4545	825
109232	1922	536
226747	8831	2772
100503705	1428	0
226751	8656	2004
67426	4076	246
19165	2084	702
277333	3581	3
320404	5101	439
381310	6557	11
11545	3827	1359
72568	3377	343
27217	2294	0
170760	3471	2306
100504581	591	0
15078	1076	558
208768	3189	2299
100504598	177	3
320202	2462	0
100862334	599	0
69051	1599	267
13590	1604	1
208795	3239	1001
13849	1665	1562
619326	1898	0
67459	3060	628
98417	3268	818
226757	7047	6943
329307	2505	4
72978	2727	4
403180	1819	15
240960	13996	2
98386	3552	820
433384	1343	0
13800	4288	1086
27058	1388	196
625823	921	0
13244	2005	1439
67330	686	0
67948	4913	1351
209456	4370	4025
12334	3185	3135
170725	3705	2064
433386	2055	0
96935	2035	85
53791	3199	200
68897	5030	39
71678	3456	1025
108909	3293	273
338366	6678	3016
21339	2386	657
78772	2736	305
73363	967	53
63953	2712	2166
73590	778	0
74971	1722	0
15284	2149	7
66112	2161	0
67247	1883	763
100316821	82	0
226777	2853	883
226778	4565	60
98732	6988	1866
100217449	113	0
381314	3540	1797
387189	67	1
387211	112	0
23827	2182	1028
107508	4850	4424
319562	3406	0
100039138	2761	0
226781	5836	0
114668	709	0
226791	1577	330
21808	4725	318
67223	1213	433
110957	3212	73
74717	1645	12
69308	823	0
67769	4565	985
100862400	1119	67
26381	5580	679
320272	2212	0
22283	15891	1
226823	3703	1238
16526	3959	6
100042424	516	600
100039307	642	0
108000	11130	164
19250	10746	2326
226830	1605	1114
19130	4139	211
100504619	832	0
320119	3995	578
52477	3349	953
226841	4190	7
226844	4087	1649
100125339	1649	5
75558	428	0
68972	1258	140
381318	2973	19
381319	712	8
619288	2234	158
11910	1977	72336
100504360	568	65
100861628	406	0
66208	658	134
66950	4204	180
226849	3082	550
100504379	2421	1
76843	4202	182
77065	3252	967
226856	7246	3823
18005	3197	97
98736	4362	9
22782	5230	658
74023	3720	3
22033	2102	43
100628582	81	0
100042625	720	805
214742	1597	250
100038712	2612	15
16510	7143	5537
226861	2835	97
320952	2041	0
73455	404	1
214791	3401	517
100503471	624	63
329324	1731	1
215193	5548	403
54139	4125	6700
319266	3834	298
215243	2121	1
15483	1446	6
14373	843	0
100503531	873	0
16780	4055	725
215303	2453	6
387201	68	1
74942	578	0
18845	11036	284
100628615	64	0
12490	2621	134
320400	2491	2
320977	5195	29
723963	81	0
387224	88	0
17221	1213	15
12946	1662	820
12902	6207	2
215728	2801	0
619314	1938	0
670558	2817	9
76142	2524	19
70337	1540	1
213783	7415	321
270685	4332	172
83397	6247	905
381990	3227	712
66084	1849	171
73419	2290	207
100504234	2151	162
13982	4319	4447
64009	18115	1343
68632	2777	12
22353	1527	0
67141	1807	36
108853	2621	124
56533	8191	0
100041224	522	0
18390	2639	0
320495	8240	2
215748	3448	335
77777	1819	11
237253	3403	14
18537	1917	883
320642	1253	9
69912	1290	175
407824	2188	46
16798	7215	3641
23924	1775	1202
215751	1557	1155
100503695	916	2
67418	2896	2418
237256	4093	5
100628581	94	0
68652	4278	3890
338362	4284	33
70097	7183	2639
791352	3151	6
320825	2495	4117
620417	2980	4
78808	9074	663
215772	5218	2
67844	2054	99
382450	3785	1
14816	6990	0
78056	444	0
268281	9293	437
71865	5114	1126
13853	1079	54
22288	12382	5066
320273	1182	36
74732	2396	549
66125	734	548
22634	5260	510
100862331	414	0
75122	1053	0
353258	1769	1148
215789	8913	320
66848	3954	1576
56535	2405	648
66757	1453	213
66253	1054	555
15273	9768	2025
100504211	3928	10
215798	6505	1313
100039571	514	121
66201	1325	736
69412	910	0
76743	1477	0
18101	1173	0
100504235	3401	0
17684	1969	626
378431	4457	3
380629	3667	1013
73112	810	587
19707	2618	1224
100045792	2900	1
215814	1166	184
215819	7638	2019
56016	1910	326
215821	8216	378
237300	2355	1
73968	2928	0
64058	1901	3618
21929	4595	3335
100504265	6220	0
94222	2066	0
15979	2099	914
237310	2468	7
237313	2088	21
76157	2629	51
18634	1894	401
26408	5393	623
17761	3895	2163
73811	629	5
621697	592	3025
72567	5454	6864
71804	2307	84
29863	4127	86
52906	5094	137
100038717	3304	0
100504283	1667	2
17863	3777	1297
56422	4893	1939
73990	1016	28
237320	2243	3
76924	485	0
67692	1061	0
432436	2206	4
20393	4158	34481
114671	1771	0
319887	2292	4
379043	1274	0
667281	952	8
606736	4515	2
56554	1271	1
100038752	4548	0
353169	3762	393
237336	2875	694
100504411	1274	0
100038582	2198	0
21412	1239	0
14051	4099	7
20042	518	238
100529074	105	23
100529075	68	50
76306	2837	281
26464	1811	0
22361	2416	0
111174	999	0
209512	1020	0
493809	1032	0
209513	1044	0
215854	1014	0
215855	1038	0
215856	1077	0
209517	1077	0
435206	1077	0
276742	1077	0
435207	1077	0
215859	1035	0
382348	1035	0
494546	1109	0
503558	1047	0
53331	2500	1103
100862153	747	0
59012	3083	97
14219	2403	977
18605	3224	189
209558	2815	556
70208	4946	1119
11846	1477	6133
432442	3123	119
13822	4464	329
100504474	674	0
73803	865	0
215866	1543	0
77220	4115	5
100040851	1193	0
268288	3554	0
237339	3411	406
667572	1206	0
73910	3616	609
16773	9713	95
100040961	485	100
19272	6177	5045
210757	3981	0
100504516	4347	0
114676	1545	114
67719	1319	0
67412	3948	1
212448	5644	1
52665	3180	192
68031	4404	698
72780	2397	5
100504540	2648	1
66311	1512	29
73681	2359	185
100504586	3440	232
66847	696	141
211329	5338	198
15214	2532	49
69692	718	361
21987	1267	146
100041294	710	342
268291	2860	453
432450	3745	0
76757	4514	1
442820	1844	0
100862254	809	0
215890	2500	3
215895	882	0
57430	1096	0
212892	3650	5
72580	2364	332
414093	7840	21
66521	1082	118
692132	1185	0
270711	3714	1
103511	1786	5
215900	1082	2
212898	4225	103
22110	2696	1216
72480	3900	86
319638	2716	673
12813	3130	7
14302	4805	571
100041585	3201	306
319415	3098	0
15182	2004	1458
17118	4186	3099
215919	1054	0
16775	6046	252
66337	730	7
71924	2929	72
327743	1418	1
14360	3692	74
100504626	1313	0
103213	2867	1523
327744	1664	86
19714	10666	13633
100504659	947	1
213332	781	54
75299	2400	5
72045	2285	1
100041085	1782	16
215928	5981	8
215929	2679	1
72472	6556	43
67239	1890	294
67371	1020	608
19850	104	1
11702	3206	1484
78334	5807	11557
70840	2243	0
70503	3000	210
327747	1529	35
71713	3366	1012
83767	2550	59
100504721	508	19
140741	1092	0
103199	3263	381
633979	5640	2
268294	2831	346
171580	3563	99
20598	1602	843
73075	1070	126
53599	2830	125468
75973	2749	1078
70538	617	36
629461	2137	395
100628609	55	0
103268	2392	130
140742	3339	568
213402	4865	17
624784	2896	613
56484	2889	1391
215951	2513	277
666540	1120	0
54198	1377	2268
21907	3233	0
14628	3009	822
140740	6032	5669
