EntrezID	GeneLength	Count
107527	1950	251
17082	6967	18
16182	4781	1439
16174	2487	123
110895	3822	17
226999	3493	54
211798	3152	118
381339	1096	1
74897	573	0
66297	546	0
18993	3065	0
73100	2841	0
69527	1419	1138
93690	3860	1
73122	5538	1201
98404	3457	645
14200	1563	1519
666642	647	623
17974	2775	15170
100861934	1421	15
78896	888	60
67883	1263	758
100503192	585	1661
22019	4649	3219
433294	1086	1
75623	1265	443
72050	2324	433
246229	3571	393
22592	4010	666
100861960	766	0
403183	3181	0
70676	2976	126
75066	906	0
12825	5564	10200
12832	6615	822
73674	2612	1216
433297	641	1197
53945	3380	316
100042453	717	2
212225	3483	1
227058	12318	82
100101919	12384	3
227059	4961	1028
442837	542	0
56363	3339	48
442821	2552	0
20324	3055	542
109019	2838	11139
100045066	3051	34
17912	5042	4746
20849	2981	40
100042634	432	11
20846	5356	2324
14660	7488	5127
17936	5088	4422
227094	3394	395
98682	5591	3361
16329	1776	401
227095	1704	692
67080	834	6
17700	2682	1
69397	627	0
227099	3032	236
227102	1846	728
72085	2283	177
70396	2362	1153
627872	12272	10
98267	3278	888
329152	11336	11
78016	3807	9
98488	3005	659
241062	10579	1050
329154	6140	744
81898	6192	21903
67876	1733	5100
15510	2332	3847
15528	768	1500
19070	2826	2391
74013	3677	353
212679	2882	285
75388	1258	0
227120	6555	57
626009	1369	201
329159	1906	0
71066	1408	0
212712	5286	14
329160	3728	3
407809	3304	0
75323	2052	4
73467	3008	43
68736	1442	300
68115	1325	655
67198	4045	701
51960	2733	381
68549	5416	53
11761	4382	683
71724	4360	16
71872	4973	8
213043	4776	36
66882	2833	8983
12747	3088	8942
70225	1630	417
65102	2105	446
18393	3371	716
100504455	2126	10
213056	8695	849
66495	532	1304
100504501	936	29
108812	1579	3
12633	7814	2548
12370	2777	1549
70827	6240	2679
227154	2318	191
73463	2131	1
381259	1972	238
227157	3087	6
74018	7038	1235
271697	1477	2
14369	4809	1239
381260	3595	33
22218	1215	1407
55989	1976	4687
100217459	53	8
100217421	63	2
12168	3507	2314
100504533	314	144
72750	5532	847
70375	3650	11
57750	3376	302
241066	2604	111
100504573	431	59
269198	12108	2606
77951	1501	737
329165	5974	849
77300	9117	1315
100043027	207	28
100042533	791	4
12487	4317	3
100504618	845	0
12477	1931	5
54167	3254	0
77341	892	0
72823	8392	329
18187	8122	69
74992	895	0
227195	13529	3698
100380944	1802	60
100504668	1301	10
227197	2927	2576
55949	1933	27636
100217464	113	38
241070	1606	9
73884	12621	108
23792	6879	41
241073	2427	0
76668	1711	3
75619	3205	886
74426	1756	4
433315	1432	0
93691	1344	398
12912	8421	2453
67099	2666	342
69941	713	28
227210	2927	345
14367	6914	1427
241075	8562	560
70861	1353	0
667276	1020	29
12968	642	0
12967	635	0
12966	612	0
12965	605	0
12964	615	0
98303	2180	0
15926	2438	1025
18711	11255	1295
213527	2414	1
12969	622	0
17756	5520	2034
100038569	1663	0
329178	13533	123
66646	2630	1413
68691	4760	651
11363	1892	3838
100862127	515	6
17901	1111	2
14768	4461	1492
227231	4704	0
13869	4257	213
100502712	2069	0
22779	9424	267
66722	2270	0
320460	4655	0
12021	5448	64
74591	8323	3
108147	2611	2470
14268	8312	4295
100042814	1193	0
667931	1019	1
71134	1093	2
433319	483	10
381269	2493	27
111175	1186	251
271711	2815	0
22596	2556	823
381270	4187	0
54380	6715	808
319695	4573	0
19981	588	521
16008	1330	45
16011	5854	72314
21958	427	0
69449	571	0
723792	1560	116
78718	551	9
109198	1801	0
21961	9966	287
435626	2336	9
100862357	817	0
12765	3043	4
227288	1125	0
100316687	67	0
76709	1597	6817
227289	990	1
227290	1820	6560
56695	3501	366
69660	2309	5617
241112	2101	1
18173	2304	3
227292	2776	1862
387219	85	1
22349	3117	9
319651	7196	2295
58184	3266	1281
18802	3121	14
77264	7472	1013
66821	1829	534
57751	1475	1066
269209	5235	389
67534	4253	1416
104086	1890	42
241113	2832	0
22420	2068	12
22409	1962	10
12570	2704	0
260298	1479	0
12958	702	0
723900	64	0
241116	5718	1
16147	2444	10
75570	860	78
22626	2059	58
69171	2738	1871
227298	2557	3917
68818	1299	977
74104	2934	694
245860	3764	1783
52231	2764	725
74577	3451	368
20872	2885	1538
22145	2053	11155
381272	767	6
56812	3203	3496
19275	3535	73
19711	710	0
13437	1946	4312
13346	2150	51
100503248	676	0
11790	11933	520
69080	1528	1510
100862164	449	0
241118	2650	3
74241	3235	1504
319998	2185	82
98733	5770	623
16322	1463	199
71728	4458	1830
20536	4441	941
100862333	771	0
620079	2188	0
13838	6328	277
18505	3868	0
100039210	1208	0
433323	3998	13
23874	2132	2153
68393	1206	3
74205	3950	3925
195434	3981	854
57814	2463	10
20254	2485	1
100862182	832	0
252903	2876	252
69368	4714	2940
100038695	1791	0
69163	1424	482
100862198	480	0
20720	2055	58
241128	2862	1
26554	2764	5308
72208	394	0
210293	7303	17
241134	4919	0
16367	9163	2225
100503073	3039	23
76867	3757	3643
100503095	2833	15
12829	7808	20
12828	8609	12
75734	1866	1470
66261	1503	2
100044526	654	68
15463	3137	2893
80721	2974	9
71386	992	0
20297	802	80
71227	1670	0
77629	6512	0
98496	2667	11
227325	3632	0
100628595	77	0
14897	9632	11186
66153	900	120
71781	2349	0
100503433	891	0
381287	1760	1
621875	1334	3
100040135	1348	0
665378	1621	0
620078	1971	6
100040213	891	3
100039794	1073	3
665338	891	0
109032	1971	91
434484	2417	259
100503502	852	0
100503045	659	1
20684	2158	145
319997	1936	7
12283	3800	5664
64294	2024	8090
71141	1148	1
227326	2550	4
70060	1602	0
72792	3331	9
70247	3256	5610
15559	2072	5
78795	5258	336
100861644	653	1
227327	2595	762
383538	483	0
17975	8257	28429
100303740	116	22
80828	68	1
319336	1266	20
14767	1218	2
71863	1721	1
19231	1192	9190
18582	1092	421
26895	2231	343
18159	1042	43
208718	3171	1020
11650	2113	0
76768	2337	0
11648	1680	0
13599	2698	1
69453	1999	6
11447	2910	0
11449	1921	0
26987	4928	2075
98363	1805	108
227331	5743	3277
100040591	1349	14
73234	462	146
53972	3384	1251
319977	1676	19
620454	1602	38
23956	2018	46
16331	4938	4
77040	3180	1390
100217415	248	3
20215	1718	17
100503175	947	2
227333	5694	3509
227334	5316	394
394430	3242	0
394434	3216	0
394432	3294	0
394435	2293	5
94284	3302	12
394433	3208	0
22236	3206	0
15504	1017	12
394436	3229	0
100040766	7526	3
381280	8439	315
78605	3662	0
171382	3844	0
75396	870	0
14659	1957	0
100503197	2622	14
320982	3967	1011
78650	476	2
73475	603	0
98402	3673	5607
77331	591	0
347722	9581	4548
74403	3611	2
14472	2126	0
208372	1404	0
74918	3210	0
12778	2579	460
108679	1843	2311
433332	1207	1
12835	10841	16548
171531	4484	15292
623503	261	40
19329	1950	1485
16978	5743	7517
329207	3851	2
51801	3022	514
67921	1363	1547
665783	892	521
50880	2207	1596
227357	5442	54
100503326	684	0
70788	3020	6
227358	2815	97
67444	1368	1763
67086	547	2
55927	1335	706
18627	5837	10887
74019	3500	652
65247	6072	418
13345	1312	8
208727	3960	1130
67273	1220	2703
259040	939	0
258228	936	0
259041	1189	0
259039	1082	0
258274	966	0
258483	972	0
258484	969	0
257890	1121	0
66915	711	1110
260301	704	0
14733	3552	4509
100504295	543	0
387167	66	0
241158	3243	15
67446	1491	237
108657	3039	2225
100037260	1689	1
23830	2877	396
64095	4396	27
208760	1088	0
16560	8257	58
11611	1517	3
71874	2362	61
381284	7348	27
208777	4474	454
69821	3315	724
269224	5119	246
66385	3653	1875
404545	3217	24
110611	6238	32587
18000	3335	8494
227377	3912	571
59041	3254	4798
51800	1432	62
67026	2160	1203
66615	2964	1980
21915	1310	1001
66262	4539	2011
98314	3058	202
381334	2846	0
100041596	1185	1
666009	570	22
619597	4059	0
241159	4511	0
18566	1930	0
74689	1565	0
67698	2107	653
20452	5677	4
75381	761	0
100504401	921	13
73454	356	0
75159	583	0
227394	2394	5
329217	3849	24
67854	2475	0
74441	2433	0
634331	2091	0
634346	2300	0
52392	2738	1434
227399	5565	2008
252876	2041	152
18484	4103	7977
78603	1178	20
69030	1687	0
70866	2328	0
100504494	800	209
241175	5120	0
100504525	886	0
23836	3722	0
320311	8529	60
100504568	1284	2
27392	6777	2815
227446	5406	2509
100042023	231	390
21934	5022	186
635504	465	16
227449	6661	1175
626049	545	2
98432	6104	2631
12043	7749	593
320761	1243	1
70750	5582	1295
20479	3272	4411
20724	2565	3806
71869	1735	1
241196	1607	0
20248	1629	0
394252	1164	0
383548	1632	0
381286	1659	0
66957	1699	32
116872	1887	0
18788	2047	50
241197	3490	2
20725	3289	124
241201	3353	0
227485	3054	2
319901	5763	455
636808	3915	0
634762	729	0
22099	3040	2298
67949	1894	1213
76707	7899	2745
68204	597	43
81879	9270	3251
14633	6708	64
16324	4255	9378
100502628	748	0
64143	2277	3317
226351	2830	1266
226352	7746	1972
19258	4707	1484
66343	3301	139
226356	2511	0
319229	1924	1
170706	1017	21
13167	745	2571
73103	1089	55
68428	3177	336
226359	2000	0
17167	1985	0
13798	2554	5
98452	1580	0
72999	2524	1733
70829	7256	794
15564	2019	0
66942	2249	286
100502702	453	0
269109	4630	0
74117	2746	4753
74150	2597	5291
71111	2690	184
72585	2047	0
210356	7593	1329
107895	3104	4190
667090	484	2237
72160	2517	6
266645	2303	0
100502745	464	7
72949	3514	2141
22625	3936	4
226407	4251	4004
226409	4154	278
226412	4812	3197
387147	70	0
67812	4093	5145
226413	6166	2
17219	2901	2021
226414	2509	3407
12767	1814	1229
210417	6253	0
100042740	613	543
13137	1324	61
13136	2527	2185
22789	2034	1
12269	1883	0
12270	754	8
18640	9621	5019
226418	3843	1137
212439	2909	1545
64435	1911	13
100502856	1065	2
18703	3849	261
69169	1491	0
93672	1116	55
58181	824	0
329244	1023	2
16153	1306	7
17164	2567	8089
226419	2072	1252
16865	2290	1821
54354	3405	692
56489	3203	499
14270	8040	1359
108900	2105	27
26361	4148	1
13034	2120	618
226421	2523	933
320718	3640	313
212933	3540	143
98396	4660	5463
226422	1189	209
98415	6096	3787
212980	3426	5437
13714	3671	2144
213006	4853	989
18557	3046	4610
723818	97	0
213409	958	0
213417	4269	135
74137	3132	1215
68875	3410	2016
213452	6385	3733
213464	3632	1088
74626	1742	74
21367	9535	7
269116	10379	6
100038653	1879	0
16980	3346	389
17248	3490	1973
240752	7929	1329
108954	5588	4812
240753	7457	7887
100502933	3112	42
68338	1842	0
280287	496	0
19701	1423	0
214253	2279	97
20668	3531	1208
20643	492	600
70579	4395	8708
667118	5007	5439
240754	2371	5
381290	8292	120
269120	2074	24
116847	3602	3562
100502984	884	0
14264	2859	6
100502999	532	26
12227	3083	29819
667414	432	21
71884	1711	17
12654	1689	2149
53311	1829	43
11539	5786	48
17928	1480	0
68507	6067	38
57439	3169	3649
240755	1770	0
72017	1626	824
72674	2024	7405
100861791	590	0
240756	3196	998
98710	1960	1385
100503055	641	10
71001	1457	0
75605	6300	5737
20980	3386	1
329251	6185	309
67196	1079	100
329252	3623	970
13924	6089	364
100038590	915	0
320139	3264	5
68724	1702	2272
171469	2253	9
13710	2000	15952
215615	2301	4058
21854	917	1023
93689	3942	121
77552	1190	173
226432	6236	3160
215690	12767	1520
13007	1770	15890
27280	1467	621
21952	1114	1
16763	2992	4725
21956	1194	114
18772	4486	2305
226438	8996	0
66241	1750	1773
12292	6260	2
329253	508	0
16565	9119	226
76422	2922	12
67313	3013	1507
100042513	584	0
383563	1960	0
67886	7823	3421
320054	2097	10
67997	2228	339
381293	8770	67
71084	1846	0
226442	5275	1712
100503460	489	20
100503474	1199	1
667686	385	67
26424	3857	2
320138	3023	0
735252	87	0
723890	80	0
19264	5664	0
338375	1887	1
59125	3366	29436
545363	1930	0
16876	5750	0
69549	571	112
75546	410	0
329260	8314	1585
170788	4702	0
71209	1111	0
226470	8362	1572
12316	9866	139
14060	2378	0
50702	1732	0
624286	999	0
214403	2887	0
545366	1602	0
12628	4365	124
240776	3957	1
75910	551	0
226472	591	0
214498	2678	2380
26878	4578	11
69367	3730	726
20822	8721	1787
56207	1851	1502
19735	3009	4107
100861894	494	0
246709	1497	0
50778	1330	3
624910	459	0
64214	1859	0
215378	3172	3
100043240	3910	50
791353	1179	0
100503781	490	0
18783	2846	1520
320019	1098	1
19225	4150	1751
100043257	532	3387
100043261	345	10
20028	1247	0
75584	610	1
226499	3242	1248
108989	7550	7072
96875	4278	13
545370	18316	106
402734	2640	0
73176	1674	0
117198	5037	5449
66875	3668	528
98685	2665	675
19821	3028	2345
100503012	373	683
63913	3939	122
66967	6604	2748
69399	9754	1121
66637	1133	257
269132	4056	124
19731	3887	66
100861876	505	5
71281	1566	0
67771	1897	4309
100503084	519	2
17970	2596	7
226517	6069	4190
226518	4523	133
16782	5164	12043
226519	7622	7995
626058	2827	4
71836	2045	1
13211	4613	8781
74091	1403	3
67792	5804	0
329271	3337	0
19734	2335	345
24014	4758	560
240816	3640	7
240817	1654	0
433365	2527	0
240819	1415	0
14645	2782	137053
100861882	573	0
207678	1877	0
78112	613	0
12290	12697	0
15939	3270	19849
15064	2509	1528
58244	2459	2218
207792	4611	53
100503411	2791	0
19775	7651	5982
433367	1751	2
72482	1942	1619
16872	1853	1
100861926	688	0
104009	3361	10354
74081	13307	3257
208263	4439	4270
240832	8112	7547
329274	3687	1
214575	3443	33
170484	3108	15
77352	3297	12
20652	4785	1074
11352	10714	6378
30935	3268	2973
100503836	636	0
215015	4238	5804
78255	7133	562
72713	2190	12
73435	898	3
226525	10046	611
69953	1194	222
226527	1289	242
89867	4651	83
100504090	420	16
240843	4101	3
11899	7224	0
735253	109	0
23850	8585	14
72025	2475	0
26374	5056	623
100217414	118	2
21960	5395	67
67647	5391	10814
75255	887	188
329278	5812	32
64659	1970	1159
12301	2115	983
29809	9489	1398
100316784	109	0
620246	1086	5
620750	465	9
381305	11011	4660
11905	2162	7
240869	3883	283
14455	2554	5816
100628588	91	0
100217446	65	24
226539	3581	573
70454	4327	668
226541	4037	453
73844	3723	0
100502590	954	0
11758	2334	10237
22164	1609	11
240873	2064	8
14103	1935	0
226551	6308	3587
75368	1164	3
67292	3301	401
103967	7523	30
72753	919	1
474332	7928	24
723821	110	0
387210	110	0
71449	2791	291
53330	2532	374
17926	2080	36
100038657	741	0
226562	10444	16479
226564	1787	29
14261	2326	425
55990	3336	3276
226565	1870	5
14262	2010	262
78258	2956	0
18933	7448	124
98376	2509	390
240879	1053	0
16579	3907	944
240880	4069	1463
381306	2912	135
69962	1457	71
20339	2912	15
20343	2321	0
20344	3438	72
100503816	1241	1
14067	7406	148
116914	3546	1382
74895	1896	652
66352	4035	1677
171567	3011	884
11931	2422	4859
56429	1636	869
433374	1588	0
16963	502	0
69476	357	0
75857	998	0
83993	2662	1
108735	5526	7051
226591	4395	1495
240888	1943	18
74106	3306	2022
70456	854	1010
271639	5209	9
68481	2356	3160
100503268	612	5
226594	2670	44
100503283	1514	0
433375	2125	807
12503	4604	1
18986	13123	982
240892	4025	0
59290	2293	5
98558	1546	1
100039795	8260	97
100503318	2514	12
27878	2145	781
71592	7372	3383
226601	1744	0
226604	3012	944
240894	3065	43
100503962	936	0
226610	4986	7
80914	1338	2467
68944	4474	1559
100862084	376	0
56752	2833	2625
66447	635	1049
240899	1137	0
100503977	287	0
20183	2363	0
110648	3338	7
18514	9027	2832
66977	2405	81
19737	1809	22
100862094	1412	16
19736	2941	55
78465	1440	2
15490	4574	585
67303	1135	4
18214	8290	280
107652	2283	2494
16589	2024	1032
545378	399	1
622708	1691	7
26904	1433	12
665574	3833	1047
76925	713	25
70729	3684	457
320078	3095	821
226641	7463	4888
80915	1374	362
435653	1284	0
98752	1727	0
14130	1547	1
246256	1250	6
14131	1353	2
75472	1034	369
66052	1179	3453
17528	1993	103
66425	1575	4
12355	1414	3
641376	2920	760
11807	521	0
14127	658	4
226646	1606	6067
240913	3673	293
57370	1998	2537
19044	1821	1071
30941	2185	803
66155	964	1380
100862110	308	0
100504072	1662	8
21945	2733	1194
27045	1374	1192
18637	622	2084
68874	1555	132
71740	3504	6531
226652	4488	18
22278	1822	585
226654	551	14
16456	2482	9944
56009	1273	82
16429	1140	1
18106	3758	0
17085	2449	0
75345	3977	0
12506	1142	0
100041098	195	922
27218	2688	0
12523	6253	2
100038548	2574	0
100862186	671	0
30925	2443	0
93840	2260	217
18071	2487	2
59287	2855	5215
12847	4629	13476
100504176	730	0
19298	3131	2946
98193	3743	6278
18611	2477	2124
12372	1874	13
27222	3485	0
98660	6227	24
140559	2234	4859
16524	3270	2
16513	5407	1
67556	7569	1245
100862199	620	0
98365	1145	4
93842	4249	1663
21346	1382	18979
71870	1822	430
71319	941	60
240916	1879	9
74748	2040	1
677296	1914	0
68440	1417	39
100040320	811	7
12944	1698	0
20219	984	1
18313	1050	0
258759	933	0
258758	1063	0
258880	942	0
258881	1034	0
14125	1026	0
258645	991	0
100504232	694	0
13349	1158	12
94332	4159	114
383619	2541	54
240921	2951	1
545384	1294	0
623121	2680	0
236312	3497	0
100033459	2987	0
100504251	716	0
226691	3484	73
15951	2296	71
100504287	1468	5
666028	634	6
100040462	1908	16
381308	1651	32
15950	3793	35
26388	1796	556
226695	1613	90
258712	1004	0
258711	939	0
258713	954	0
258717	943	0
259162	948	0
404222	924	0
258716	948	0
258715	1050	0
258302	1046	0
20739	8405	0
258710	1088	0
66289	803	0
258238	930	0
258709	1010	0
258756	955	0
546747	978	0
54418	6442	1
23893	3745	17
24012	2487	0
14194	1632	3550
98256	2498	0
13603	1721	126
12663	6117	705
75820	3817	0
26909	5506	61
319455	3894	0
545389	6930	352
723921	99	0
76816	2619	344
15365	1510	59
23797	4735	898
30928	5106	1279
75589	698	1
69428	749	12
11566	2553	5482
631584	2790	60
545391	1663	16
78825	4214	1831
791357	1199	16
75164	651	0
666295	875	9538
320110	427	8
66359	448	666
51810	3670	16201
68226	2539	37
269152	7406	52
69726	3769	875
15278	2448	296
226744	4545	1195
109232	1922	867
226747	8831	3706
100503705	1428	0
226751	8656	3006
67426	4076	449
19165	2084	1124
277333	3581	8
320404	5101	979
381310	6557	2
11545	3827	2499
72568	3377	459
27217	2294	0
170760	3471	3034
100504581	591	0
15078	1076	902
208768	3189	3166
100504598	177	5
320202	2462	0
100862334	599	0
69051	1599	489
13590	1604	3
208795	3239	1869
13849	1665	2875
619326	1898	0
67459	3060	1043
98417	3268	1464
226757	7047	8780
329307	2505	8
72978	2727	4
403180	1819	16
240960	13996	13
98386	3552	1123
433384	1343	0
13800	4288	1898
27058	1388	366
625823	921	0
13244	2005	1874
67330	686	0
67948	4913	2074
209456	4370	5493
12334	3185	5606
170725	3705	2838
433386	2055	0
96935	2035	202
53791	3199	327
68897	5030	79
71678	3456	1519
108909	3293	432
338366	6678	4646
21339	2386	751
78772	2736	785
73363	967	119
63953	2712	3270
73590	778	0
74971	1722	0
15284	2149	0
66112	2161	1
67247	1883	1269
100316821	82	0
226777	2853	1595
226778	4565	70
98732	6988	2958
100217449	113	0
381314	3540	2789
387189	67	1
387211	112	0
23827	2182	1633
107508	4850	6703
319562	3406	2
100039138	2761	0
226781	5836	0
114668	709	0
226791	1577	581
21808	4725	970
67223	1213	699
110957	3212	80
74717	1645	13
69308	823	0
67769	4565	1548
100862400	1119	86
26381	5580	952
320272	2212	0
22283	15891	1
226823	3703	2075
16526	3959	5
100042424	516	890
100039307	642	1
108000	11130	252
19250	10746	2389
226830	1605	1838
19130	4139	274
100504619	832	0
320119	3995	943
52477	3349	1158
226841	4190	31
226844	4087	2833
100125339	1649	9
75558	428	4
68972	1258	187
381318	2973	50
381319	712	14
619288	2234	183
11910	1977	81465
100504360	568	120
100861628	406	0
66208	658	327
66950	4204	323
226849	3082	872
100504379	2421	1
76843	4202	381
77065	3252	2212
226856	7246	7001
18005	3197	233
98736	4362	8
22782	5230	1308
74023	3720	4
22033	2102	49
100628582	81	0
100042625	720	1485
214742	1597	354
100038712	2612	17
16510	7143	5898
226861	2835	217
320952	2041	2
73455	404	2
214791	3401	967
100503471	624	137
329324	1731	2
215193	5548	634
54139	4125	10135
319266	3834	602
215243	2121	4
15483	1446	39
14373	843	0
100503531	873	0
16780	4055	1797
215303	2453	13
387201	68	0
74942	578	0
18845	11036	249
100628615	64	0
12490	2621	418
320400	2491	4
320977	5195	18
723963	81	0
387224	88	0
17221	1213	11
12946	1662	1358
12902	6207	2
215728	2801	0
619314	1938	0
670558	2817	1
76142	2524	18
70337	1540	11
213783	7415	401
270685	4332	324
83397	6247	385
381990	3227	1203
66084	1849	243
73419	2290	314
100504234	2151	136
13982	4319	6874
64009	18115	1575
68632	2777	4
22353	1527	0
67141	1807	50
108853	2621	140
56533	8191	0
100041224	522	0
18390	2639	0
320495	8240	0
215748	3448	705
77777	1819	36
237253	3403	35
18537	1917	1548
320642	1253	12
69912	1290	270
407824	2188	76
16798	7215	4903
23924	1775	1512
215751	1557	1554
100503695	916	12
67418	2896	2316
237256	4093	11
100628581	94	0
68652	4278	5440
338362	4284	59
70097	7183	3766
791352	3151	10
320825	2495	7818
620417	2980	2
78808	9074	1124
215772	5218	0
67844	2054	271
382450	3785	0
14816	6990	0
78056	444	0
268281	9293	536
71865	5114	1920
13853	1079	79
22288	12382	7701
320273	1182	79
74732	2396	1569
66125	734	1075
22634	5260	792
100862331	414	0
75122	1053	2
353258	1769	1579
215789	8913	444
66848	3954	2527
56535	2405	1012
66757	1453	380
66253	1054	973
15273	9768	4774
100504211	3928	45
215798	6505	1792
100039571	514	561
66201	1325	1072
69412	910	0
76743	1477	1
18101	1173	0
100504235	3401	0
17684	1969	1235
378431	4457	3
380629	3667	1630
73112	810	921
19707	2618	1822
100045792	2900	1
215814	1166	341
215819	7638	3274
56016	1910	600
215821	8216	900
237300	2355	0
73968	2928	3
64058	1901	3715
21929	4595	12719
100504265	6220	1
94222	2066	0
15979	2099	1645
237310	2468	0
237313	2088	27
76157	2629	73
18634	1894	691
26408	5393	927
17761	3895	3377
73811	629	13
621697	592	5672
72567	5454	7640
71804	2307	88
29863	4127	236
52906	5094	183
100038717	3304	0
100504283	1667	4
17863	3777	1647
56422	4893	2872
73990	1016	29
237320	2243	1
76924	485	0
67692	1061	0
432436	2206	7
20393	4158	39481
114671	1771	0
319887	2292	10
379043	1274	3
667281	952	4
606736	4515	0
56554	1271	1
100038752	4548	1
353169	3762	485
237336	2875	873
100504411	1274	1
100038582	2198	0
21412	1239	0
14051	4099	4
20042	518	366
100529074	105	26
100529075	68	30
76306	2837	417
26464	1811	0
22361	2416	4
111174	999	0
209512	1020	0
493809	1032	0
209513	1044	0
215854	1014	0
215855	1038	0
215856	1077	0
209517	1077	0
435206	1077	0
276742	1077	0
435207	1077	0
215859	1035	0
382348	1035	0
494546	1109	0
503558	1047	0
53331	2500	1618
100862153	747	0
59012	3083	39
14219	2403	1053
18605	3224	354
209558	2815	1080
70208	4946	1663
11846	1477	5120
432442	3123	162
13822	4464	623
100504474	674	0
73803	865	0
215866	1543	0
77220	4115	14
100040851	1193	0
268288	3554	0
237339	3411	531
667572	1206	0
73910	3616	811
16773	9713	650
100040961	485	172
19272	6177	8356
210757	3981	1
100504516	4347	0
114676	1545	189
67719	1319	0
67412	3948	0
212448	5644	2
52665	3180	371
68031	4404	1184
72780	2397	0
100504540	2648	0
66311	1512	63
73681	2359	219
100504586	3440	273
66847	696	212
211329	5338	397
15214	2532	61
69692	718	717
21987	1267	332
100041294	710	717
268291	2860	590
432450	3745	2
76757	4514	0
442820	1844	0
100862254	809	0
215890	2500	6
215895	882	0
57430	1096	0
212892	3650	19
72580	2364	357
414093	7840	21
66521	1082	245
692132	1185	1
270711	3714	0
103511	1786	9
215900	1082	1
212898	4225	180
22110	2696	2302
72480	3900	124
319638	2716	897
12813	3130	1
14302	4805	859
100041585	3201	493
319415	3098	0
15182	2004	1937
17118	4186	4188
215919	1054	0
16775	6046	725
66337	730	17
71924	2929	106
327743	1418	8
14360	3692	130
100504626	1313	3
103213	2867	2294
327744	1664	113
19714	10666	10932
100504659	947	7
213332	781	86
75299	2400	14
72045	2285	0
100041085	1782	17
215928	5981	8
215929	2679	6
72472	6556	36
67239	1890	340
67371	1020	932
19850	104	4
11702	3206	1822
78334	5807	14216
70840	2243	0
70503	3000	284
327747	1529	115
71713	3366	1486
83767	2550	87
100504721	508	53
140741	1092	0
103199	3263	634
633979	5640	4
268294	2831	532
171580	3563	183
20598	1602	1369
73075	1070	135
53599	2830	161443
75973	2749	1889
70538	617	47
